II
0.42100
0.42837
0.43566
0.44284
0.44987
0.45673
0.46338
0.46981
0.47599
0.48190
0.48751
0.49280
0.49776
0.50235
0.50657
0.51040
0.51382
0.51682
0.51937
0.52148
0.52313
0.52431
0.52500
0.52521
0.52492
0.52408
0.52267
0.52073
0.51827
0.51534
0.51195
0.50813
0.50392
0.49933
0.49440
0.48914
0.48359
0.47778
0.47171
0.46542
0.45894
0.45228
0.44547
0.43853
0.43148
0.42434
0.41713
0.40988
0.40260
0.39532
0.38804
0.38080
0.37360
0.36647
0.35942
0.35248
0.34565
0.33895
0.33240
0.32601
0.31980
0.31378
0.30797
0.30237
0.29701
0.29189
0.28703
0.28241
0.27805
0.27392
0.27002
0.26634
0.26289
0.25964
0.25660
0.25375
0.25110
0.24862
0.24633
0.24420
0.24224
0.24043
0.23878
0.23727
0.23590
0.23466
0.23354
0.23255
0.23167
0.23090
0.23023
0.22965
0.22916
0.22876
0.22844
0.22819
0.22801
0.22788
0.22782
0.22781
0.22784
0.22791
0.22801
0.22815
0.22831
0.22849
0.22868
0.22891
0.22915
0.22941
0.22970
0.22999
0.23031
0.23064
0.23099
0.23135
0.23174
0.23216
0.23260
0.23307
0.23358
0.23414
0.23475
0.23542
0.23615
0.23696
0.23785
0.23884
0.23994
0.24115
0.24250
0.24398
0.24563
0.24745
0.24945
0.25166
0.25410
0.25676
0.25969
0.26289
0.26638
0.27019
0.27434
0.27884
0.28370
0.28890
0.29444
0.30031
0.30648
0.31295
0.31967
0.32663
0.33379
0.34111
0.34855
0.35606
0.36359
0.37108
0.37848
0.38573
0.39274
0.39945
0.40579
0.41166
0.41700
0.42176
0.42590
0.42938
0.43214
0.43418
0.43545
0.43596
0.43570
0.43467
0.43287
0.43034
0.42708
0.42315
0.41858
0.41342
0.40773
0.40158
0.39503
0.38817
0.38109
0.37385
0.36647
0.35904
0.35163
0.34431
0.33714
0.33018
0.32346
0.31702
0.31089
0.30510
0.29964
0.29453
0.28976
0.28531
0.28117
0.27731
0.27369
0.27026
0.26698
0.26378
0.26068
0.25749
0.25382
0.24936
0.24388
0.23726
0.22944
0.22043
0.21036
0.19941
0.18785
0.17606
0.16439
0.15381
0.14571
0.14137
0.14194
0.14844
0.16180
0.18277
0.21203
0.25009
0.29737
0.35414
0.42066
0.49563
0.57601
0.65859
0.74013
0.81724
0.88650
0.94437
0.98723
1.01139
1.01385
0.99580
0.95910
0.90586
0.83857
0.76004
0.67345
0.58233
0.49056
0.40237
0.32158
0.24843
0.18368
0.12803
0.08192
0.04552
0.01871
0.00113
-0.00787
-0.00921
-0.00408
0.00616
0.02043
0.03744
0.05603
0.07519
0.09409
0.11202
0.12846
0.14306
0.15560
0.16605
0.17452
0.18129
0.18679
0.19150
0.19549
0.19888
0.20182
0.20444
0.20684
0.20913
0.21139
0.21369
0.21609
0.21864
0.22136
0.22428
0.22739
0.23069
0.23416
0.23776
0.24152
0.24547
0.24961
0.25395
0.25848
0.26321
0.26814
0.27328
0.27861
0.28414
0.28986
0.29577
0.30187
0.30815
0.31459
0.32120
0.32796
0.33487
0.34191
0.34907
0.35634
0.36370
0.37114
0.37866
0.38626
0.39388
0.40152
0.40914
0.41672
0.42423
0.43165
0.43895
0.44611
0.45311
0.45992
0.46653
0.47291
0.47904
0.48490
0.49049
0.49576
0.50072
0.50534
0.50961
0.51351
0.51703
0.52015
0.52286
0.52514
0.52699
0.52839
0.52934
0.52981
0.52979
0.52922
0.52810
0.52648
0.52436
0.52177
0.51875
0.51531
0.51147
0.50726
0.50270
0.49781
0.49262
0.48714
0.48141
0.47543
0.46922
0.46282
0.45624
0.44949
0.44261
0.43559
0.42848
0.42128
0.41400
0.40668
0.39932
0.39195
0.38457
0.37721
0.36989
0.36261
0.35539
0.34825
0.34120
0.33426
0.32743
0.32075
0.31421
0.30782
0.30162
0.29559
0.28977
0.28415
0.27875
0.27358
0.26866
0.26398
0.25955
0.25536
0.25141
0.24768
0.24416
0.24086
0.23775
0.23485
0.23213
0.22959
0.22722
0.22502
0.22299
0.22111
0.21937
0.21778
0.21632
0.21499
0.21378
0.21270
0.21172
0.21085
0.21008
0.20940
0.20882
0.20832
0.20790
0.20755
0.20728
0.20707
0.20692
0.20683
0.20679
0.20679
0.20684
0.20694
0.20706
0.20722
0.20741
0.20762
0.20785
0.20811
0.20837
0.20865
0.20894
0.20924
0.20953
0.20983
0.21013
0.21044
0.21075
0.21107
0.21140
0.21174
0.21209
0.21247
0.21286
0.21328
0.21374
0.21423
0.21477
0.21537
0.21603
0.21676
0.21757
0.21847
0.21948
0.22060
0.22185
0.22324
0.22479
0.22651
0.22842
0.23052
0.23285
0.23541
0.23823
0.24132
0.24470
0.24837
0.25234
0.25663
0.26122
0.26614
0.27136
0.27689
0.28271
0.28881
0.29517
0.30176
0.30857
0.31557
0.32271
0.32996
0.33728
0.34463
0.35195
0.35920
0.36631
0.37323
0.37990
0.38624
0.39218
0.39766
0.40265
0.40710
0.41096
0.41421
0.41681
0.41873
0.41995
0.42047
0.42028
0.41938
0.41777
0.41546
0.41249
0.40886
0.40462
0.39981
0.39446
0.38864
0.38239
0.37578
0.36888
0.36177
0.35452
0.34713
0.33966
0.33220
0.32479
0.31749
0.31034
0.30339
0.29666
0.29020
0.28403
0.27815
0.27258
0.26733
0.26240
0.25777
0.25344
0.24938
0.24558
0.24199
0.23859
0.23533
0.23227
0.22925
0.22597
0.22217
0.21763
0.21220
0.20579
0.19833
0.18982
0.18032
0.16992
0.15877
0.14709
0.13507
0.12320
0.11265
0.10454
0.09991
0.09973
0.10486
0.11608
0.13408
0.15947
0.19277
0.23439
0.28469
0.34392
0.41223
0.48788
0.56827
0.65070
0.73240
0.81050
0.88204
0.94399
0.99322
1.02652
1.04063
1.03426
1.00823
0.96388
0.90330
0.82936
0.74567
0.65659
0.56709
0.48013
0.39810
0.32313
0.25683
0.20028
0.15402
0.11805
0.09255
0.07690
0.06972
0.06970
0.07559
0.08621
0.10041
0.11712
0.13531
0.15404
0.17239
0.18952
0.20463
0.21729
0.22781
0.23647
0.24356
0.24934
0.25404
0.25790
0.26109
0.26381
0.26620
0.26840
0.27054
0.27270
0.27495
0.27731
0.27980
0.28242
0.28519
0.28813
0.29123
0.29451
0.29797
0.30162
0.30547
0.30952
0.31377
0.31823
0.32289
0.32776
0.33283
0.33810
0.34358
0.34925
0.35513
0.36121
0.36748
0.37392
0.38052
0.38727
0.39414
0.40112
0.40819
0.41534
0.42255
0.42980
0.43707
0.44434
0.45160
0.45881
0.46597
0.47305
0.48003
0.48688
0.49359
0.50013
0.50647
0.51260
0.51850
0.52412
0.52946
0.53448
0.53916
0.54348
0.54739
0.55089
0.55396
0.55658
0.55876
0.56048
0.56174
0.56253
0.56286
0.56272
0.56212
0.56105
0.55951
0.55753
0.55509
0.55221
0.54890
0.54517
0.54104
0.53651
0.53161
0.52635
0.52075
0.51484
0.50862
0.50214
0.49540
0.48845
0.48131
0.47400
0.46656
0.45902
0.45143
0.44380
0.43616
0.42850
0.42086
0.41326
0.40570
0.39823
0.39084
0.38357
0.37642
0.36942
0.36257
0.35588
0.34938
0.34306
0.33693
0.33101
0.32530
0.31980
0.31453
0.30947
0.30464
0.30003
0.29564
0.29147
0.28752
0.28377
0.28024
0.27690
0.27375
0.27078
0.26799
0.26536
0.26291
0.26062
0.25848
0.25650
0.25465
0.25293
0.25134
0.24986
0.24849
0.24723
0.24606
0.24498
0.24399
0.24307
0.24222
0.24145
0.24073
0.24007
0.23947
0.23891
0.23840
0.23794
0.23751
0.23711
0.23675
0.23642
0.23611
0.23583
0.23557
0.23533
0.23511
0.23490
0.23472
0.23455
0.23441
0.23428
0.23418
0.23409
0.23402
0.23397
0.23394
0.23394
0.23398
0.23405
0.23416
0.23433
0.23455
0.23484
0.23520
0.23565
0.23620
0.23685
0.23763
0.23854
0.23960
0.24083
0.24223
0.24383
0.24565
0.24770
0.25000
0.25257
0.25544
0.25859
0.26205
0.26583
0.26994
0.27439
0.27917
0.28429
0.28974
0.29551
0.30157
0.30791
0.31449
0.32130
0.32828
0.33540
0.34262
0.34988
0.35714
0.36431
0.37136
0.37819
0.38475
0.39098
0.39683
0.40224
0.40713
0.41144
0.41514
0.41816
0.42049
0.42209
0.42294
0.42304
0.42239
0.42097
0.41882
0.41595
0.41238
0.40817
0.40334
0.39795
0.39206
0.38575
0.37907
0.37206
0.36479
0.35734
0.34977
0.34216
0.33457
0.32706
0.31967
0.31245
0.30544
0.29867
0.29218
0.28598
0.28008
0.27451
0.26927
0.26436
0.25976
0.25548
0.25149
0.24778
0.24441
0.24120
0.23796
0.23450
0.23068
0.22632
0.22131
0.21552
0.20885
0.20121
0.19253
0.18274
0.17180
0.15965
0.14691
0.13461
0.12377
0.11536
0.11032
0.10957
0.11398
0.12440
0.14167
0.16657
0.19986
0.24228
0.29481
0.35820
0.43003
0.50759
0.58811
0.66882
0.74691
0.81955
0.88389
0.93704
0.97609
0.99811
1.00014
0.97988
0.93959
0.88314
0.81418
0.73613
0.65218
0.56528
0.47815
0.39326
0.31286
0.23897
0.17337
0.11759
0.07223
0.03684
0.01082
-0.00646
-0.01575
-0.01786
-0.01368
-0.00419
0.00957
0.02646
0.04527
0.06470
0.08340
0.10056
0.11608
0.12990
0.14200
0.15240
0.16117
0.16840
0.17423
0.17885
0.18248
0.18537
0.18782
0.19014
0.19240
0.19461
0.19680
0.19903
0.20132
0.20370
0.20620
0.20884
0.21164
0.21461
0.21777
0.22111
0.22465
0.22838
0.23229
0.23639
0.24066
0.24513
0.24979
0.25465
0.25970
0.26495
0.27038
0.27600
0.28180
0.28778
0.29393
0.30025
0.30671
0.31332
0.32007
0.32693
0.33391
0.34097
0.34812
0.35533
0.36258
0.36986
0.37716
0.38443
0.39168
0.39887
0.40597
0.41298
0.41985
0.42660
0.43319
0.43960
0.44580
0.45176
0.45746
0.46287
0.46797
0.47275
0.47717
0.48122
0.48490
0.48817
0.49104
0.49348
0.49549
0.49707
0.49820
0.49888
0.49911
0.49889
0.49821
0.49709
0.49551
0.49350
0.49105
0.48817
0.48488
0.48118
0.47708
0.47257
0.46768
0.46243
0.45686
0.45098
0.44482
0.43841
0.43177
0.42493
0.41791
0.41073
0.40341
0.39599
0.38846
0.38087
0.37323
0.36555
0.35786
0.35018
0.34253
0.33491
0.32736
0.31988
0.31250
0.30522
0.29807
0.29105
0.28419
0.27749
0.27097
0.26464
0.25851
0.25260
0.24691
0.24145
0.23621
0.23119
0.22638
0.22179
0.21741
0.21323
0.20926
0.20548
0.20190
0.19852
0.19532
0.19230
0.18946
0.18679
0.18430
0.18197
0.17980
0.17778
0.17591
0.17419
0.17261
0.17116
0.16984
0.16865
0.16757
0.16659
0.16573
0.16496
0.16428
0.16369
0.16317
0.16273
0.16235
0.16203
0.16176
0.16153
0.16133
0.16117
0.16106
0.16099
0.16096
0.16097
0.16101
0.16107
0.16115
0.16124
0.16135
0.16147
0.16160
0.16173
0.16187
0.16202
0.16218
0.16234
0.16252
0.16271
0.16291
0.16313
0.16338
0.16366
0.16397
0.16432
0.16472
0.16517
0.16569
0.16627
0.16694
0.16769
0.16855
0.16951
0.17060
0.17182
0.17319
0.17471
0.17642
0.17831
0.18040
0.18274
0.18543
0.18846
0.19183
0.19553
0.19955
0.20387
0.20849
0.21339
0.21855
0.22395
0.22959
0.23542
0.24145
0.24764
0.25397
0.26041
0.26694
0.27354
0.28016
0.28679
0.29339
0.29993
0.30637
0.31269
0.31884
0.32478
0.33048
0.33590
0.34099
0.34571
0.35003
0.35388
0.35724
0.36004
0.36224
0.36379
0.36464
0.36474
0.36402
0.36244
0.35991
0.35640
0.35202
0.34689
0.34112
0.33480
0.32804
0.32092
0.31353
0.30595
0.29824
0.29049
0.28274
0.27506
0.26749
0.26008
0.25287
0.24588
0.23915
0.23269
0.22652
0.22064
0.21507
0.20980
0.20482
0.20011
0.19565
0.19143
0.18740
0.18352
0.17977
0.17608
0.17240
0.16867
0.16482
0.16078
0.15647
0.15181
0.14670
0.14104
0.13475
0.12770
0.11979
0.11089
0.10087
0.08962
0.07710
0.06430
0.05261
0.04330
0.03751
0.03627
0.04047
0.05087
0.06811
0.09269
0.12501
0.16532
0.21375
0.27030
0.33485
0.40716
0.48683
0.57087
0.65499
0.73534
0.80847
0.87138
0.92147
0.95657
0.97492
0.97519
0.95657
0.92013
0.86836
0.80382
0.72914
0.64694
0.55991
0.47075
0.38220
0.29705
0.21771
0.14533
0.08068
0.02434
-0.02330
-0.06208
-0.09203
-0.11337
-0.12654
-0.13218
-0.13112
-0.12442
-0.11331
-0.09885
-0.08199
-0.06366
-0.04468
-0.02576
-0.00748
0.00966
0.02530
0.03919
0.05118
0.06125
0.06947
0.07605
0.08129
0.08561
0.08948
0.09289
0.09590
0.09860
0.10108
0.10341
0.10566
0.10789
0.11015
0.11249
0.11494
0.11754
0.12030
0.12324
0.12636
0.12966
0.13314
0.13678
0.14054
0.14447
0.14857
0.15285
0.15730
0.16194
0.16677
0.17178
0.17697
0.18235
0.18791
0.19365
0.19956
0.20565
0.21190
0.21830
0.22487
0.23157
0.23841
0.24538
0.25246
0.25965
0.26693
0.27429
0.28171
0.28919
0.29671
0.30424
0.31178
0.31931
0.32685
0.33436
0.34182
0.34921
0.35649
0.36365
0.37065
0.37748
0.38412
0.39054
0.39672
0.40265
0.40831
0.41368
0.41875
0.42351
0.42793
0.43200
0.43573
0.43909
0.44207
0.44467
0.44688
0.44870
0.45011
0.45112
0.45172
0.45190
0.45168
0.45104
0.44999
0.44853
0.44667
0.44440
0.44174
0.43867
0.43521
0.43136
0.42715
0.42259
0.41772
0.41254
0.40707
0.40135
0.39537
0.38917
0.38277
0.37617
0.36940
0.36248
0.35542
0.34825
0.34097
0.33362
0.32619
0.31872
0.31122
0.30370
0.29618
0.28867
0.28120
0.27377
0.26641
0.25913
0.25194
0.24485
0.23789
0.23107
0.22439
0.21788
0.21155
0.20540
0.19942
0.19363
0.18803
0.18261
0.17737
0.17233
0.16747
0.16280
0.15832
0.15403
0.14992
0.14600
0.14226
0.13871
0.13533
0.13213
0.12911
0.12625
0.12357
0.12104
0.11868
0.11647
0.11441
0.11250
0.11073
0.10909
0.10758
0.10619
0.10492
0.10375
0.10269
0.10172
0.10083
0.10002
0.09929
0.09863
0.09804
0.09753
0.09708
0.09670
0.09637
0.09609
0.09585
0.09566
0.09551
0.09539
0.09531
0.09525
0.09522
0.09522
0.09523
0.09527
0.09533
0.09540
0.09550
0.09560
0.09573
0.09586
0.09602
0.09619
0.09637
0.09658
0.09680
0.09705
0.09732
0.09761
0.09793
0.09828
0.09866
0.09908
0.09954
0.10004
0.10059
0.10119
0.10184
0.10256
0.10334
0.10416
0.10502
0.10596
0.10699
0.10814
0.10943
0.11088
0.11250
0.11432
0.11635
0.11860
0.12109
0.12382
0.12680
0.13005
0.13357
0.13735
0.14142
0.14576
0.15038
0.15527
0.16044
0.16588
0.17158
0.17754
0.18374
0.19018
0.19685
0.20373
0.21080
0.21806
0.22547
0.23306
0.24076
0.24852
0.25626
0.26393
0.27145
0.27878
0.28587
0.29266
0.29910
0.30516
0.31079
0.31596
0.32063
0.32478
0.32837
0.33139
0.33381
0.33561
0.33679
0.33733
0.33723
0.33648
0.33508
0.33304
0.33036
0.32704
0.32309
0.31857
0.31355
0.30807
0.30220
0.29599
0.28949
0.28275
0.27583
0.26876
0.26159
0.25437
0.24713
0.23991
0.23275
0.22567
0.21872
0.21192
0.20529
0.19887
0.19267
0.18672
0.18103
0.17563
0.17052
0.16573
0.16129
0.15719
0.15337
0.14977
0.14633
0.14298
0.13964
0.13624
0.13270
0.12893
0.12485
0.12036
0.11537
0.10978
0.10349
0.09639
0.08837
0.07931
0.06911
0.05734
0.04407
0.03034
0.01717
0.00547
-0.00388
-0.01009
-0.01243
-0.01023
-0.00290
0.01009
0.02921
0.05484
0.08732
0.12691
0.17381
0.22813
0.28994
0.35924
0.43570
0.51705
0.60045
0.68312
0.76231
0.83534
0.89956
0.95235
0.99115
1.01344
1.01783
1.00304
0.96843
0.91528
0.84687
0.76836
0.68335
0.59467
0.50583
0.41980
0.33908
0.26573
0.20149
0.14679
0.10176
0.06634
0.04029
0.02319
0.01446
0.01332
0.01882
0.02983
0.04504
0.06298
0.08198
0.10077
0.11886
0.13583
0.15136
0.16522
0.17726
0.18745
0.19580
0.20247
0.20765
0.21166
0.21491
0.21784
0.22052
0.22299
0.22533
0.22760
0.22986
0.23217
0.23456
0.23707
0.23974
0.24257
0.24558
0.24878
0.25216
0.25571
0.25942
0.26331
0.26738
0.27164
0.27610
0.28075
0.28559
0.29064
0.29587
0.30130
0.30692
0.31272
0.31870
0.32486
0.33117
0.33764
0.34425
0.35100
0.35787
0.36484
0.37190
0.37904
0.38624
0.39348
0.40075
0.40804
0.41534
0.42260
0.42980
0.43692
0.44392
0.45078
0.45747
0.46398
0.47027
0.47632
0.48212
0.48764
0.49287
0.49778
0.50236
0.50659
0.51045
0.51394
0.51703
0.51971
0.52198
0.52383
0.52523
0.52619
0.52670
0.52674
0.52632
0.52540
0.52394
0.52196
0.51950
0.51657
0.51320
0.50942
0.50525
0.50071
0.49583
0.49064
0.48514
0.47938
0.47336
0.46711
0.46066
0.45402
0.44722
0.44027
0.43319
0.42601
0.41874
0.41141
0.40402
0.39661
0.38918
0.38176
0.37435
0.36699
0.35968
0.35244
0.34528
0.33822
0.33128
0.32447
0.31780
0.31129
0.30495
0.29879
0.29283
0.28707
0.28154
0.27623
0.27117
0.26635
0.26179
0.25746
0.25337
0.24950
0.24586
0.24242
0.23919
0.23615
0.23330
0.23064
0.22816
0.22585
0.22370
0.22171
0.21987
0.21818
0.21663
0.21521
0.21392
0.21275
0.21170
0.21076
0.20993
0.20920
0.20856
0.20802
0.20756
0.20718
0.20687
0.20664
0.20647
0.20637
0.20632
0.20633
0.20639
0.20649
0.20663
0.20681
0.20702
0.20726
0.20753
0.20782
0.20813
0.20846
0.20880
0.20914
0.20950
0.20986
0.21024
0.21064
0.21105
0.21148
0.21192
0.21239
0.21288
0.21340
0.21395
0.21453
0.21516
0.21584
0.21657
0.21737
0.21824
0.21920
0.22024
0.22139
0.22265
0.22405
0.22558
0.22726
0.22912
0.23115
0.23339
0.23584
0.23853
0.24147
0.24467
0.24817
0.25197
0.25607
0.26048
0.26520
0.27025
0.27561
0.28128
0.28725
0.29351
0.30003
0.30680
0.31378
0.32095
0.32827
0.33570
0.34321
0.35073
0.35822
0.36563
0.37289
0.37994
0.38671
0.39313
0.39913
0.40468
0.40973
0.41422
0.41810
0.42134
0.42391
0.42577
0.42691
0.42732
0.42699
0.42593
0.42414
0.42165
0.41847
0.41464
0.41019
0.40517
0.39963
0.39362
0.38722
0.38049
0.37352
0.36632
0.35896
0.35150
0.34402
0.33657
0.32920
0.32197
0.31491
0.30808
0.30149
0.29517
0.28915
0.28344
0.27805
0.27297
0.26822
0.26377
0.25962
0.25575
0.25212
0.24871
0.24556
0.24258
0.23950
0.23611
0.23221
0.22765
0.22230
0.21605
0.20885
0.20064
0.19144
0.18125
0.17014
0.15816
0.14579
0.13408
0.12405
0.11667
0.11288
0.11356
0.11955
0.13166
0.15063
0.17717
0.21194
0.25556
0.30853
0.37043
0.44026
0.51656
0.59741
0.68038
0.76255
0.84053
0.91044
0.96830
1.01143
1.03585
1.03854
1.01773
0.97320
0.90898
0.83078
0.74422
0.65494
0.56859
0.48923
0.41925
0.36035
0.31357
0.27933
0.25739
0.24683
0.24613
0.25311
0.26582
0.28231
0.30066
0.31930
0.33697
0.35279
0.36615
0.37684
0.38492
0.39084
0.39534
0.39893
0.40175
0.40404
0.40602
0.40786
0.40971
0.41167
0.41380
0.41613
0.41864
0.42132
0.42422
0.42734
0.43069
0.43429
0.43813
0.44223
0.44659
0.45120
0.45606
0.46118
0.46654
0.47215
0.47798
0.48404
0.49030
0.49676
0.50347
0.51039
0.51747
0.52469
0.53198
0.53930
0.54662
0.55390
0.56109
0.56815
0.57505
0.58176
0.58825
0.59447
0.60040
0.60602
0.61128
0.61616
0.62065
0.62471
0.62832
0.63146
0.63411
0.63625
0.63787
0.63895
0.63948
0.63944
0.63882
0.63762
0.63580
0.63334
0.63028
0.62666
0.62253
0.61792
0.61289
0.60746
0.60167
0.59556
0.58918
0.58255
0.57570
0.56868
0.56151
0.55422
0.54685
0.53942
0.53197
0.52452
0.51709
0.50971
0.50242
0.49522
0.48815
0.48121
0.47445
0.46787
0.46149
0.45533
0.44941
0.44375
0.43835
0.43323
0.42841
0.42386
0.41958
0.41556
0.41178
0.40824
0.40492
0.40182
0.39892
0.39622
0.39370
0.39137
0.38920
0.38719
0.38533
0.38362
0.38204
0.38059
0.37926
0.37804
0.37693
0.37592
0.37500
0.37416
0.37341
0.37273
0.37212
0.37157
0.37107
0.37063
0.37024
0.36989
0.36958
0.36930
0.36905
0.36883
0.36863
0.36845
0.36829
0.36815
0.36804
0.36797
0.36794
0.36795
0.36802
0.36815
0.36835
0.36864
0.36902
0.36952
0.37015
0.37091
0.37184
0.37295
0.37425
0.37577
0.37753
0.37956
0.38187
0.38450
0.38747
0.39080
0.39454
0.39872
0.40343
0.40863
0.41426
0.42027
0.42662
0.43326
0.44012
0.44715
0.45429
0.46148
0.46866
0.47576
0.48272
0.48946
0.49592
0.50202
0.50770
0.51286
0.51744
0.52136
0.52453
0.52686
0.52828
0.52870
0.52799
0.52609
0.52316
0.51931
0.51467
0.50937
0.50352
0.49723
0.49059
0.48371
0.47665
0.46951
0.46236
0.45525
0.44825
0.44142
0.43478
0.42838
0.42226
0.41642
0.41090
0.40569
0.40080
0.39622
0.39195
0.38796
0.38423
0.38072
0.37744
0.37399
0.36990
0.36482
0.35849
0.35082
0.34177
0.33148
0.32016
0.30815
0.29588
0.28457
0.27613
0.27227
0.27453
0.28429
0.30272
0.33083
0.36944
0.41918
0.48048
0.55212
0.63101
0.71335
0.79471
0.87002
0.93357
0.97908
1.00207
1.00064
0.97448
0.92525
0.85651
0.77382
0.68463
0.59697
0.51589
0.44517
0.38735
0.34375
0.31447
0.29843
0.29457
0.30035
0.31267
0.32887
0.34675
0.36454
0.38093
0.39503
0.40643
0.41513
0.42166
0.42664
0.43041
0.43328
0.43552
0.43737
0.43904
0.44070
0.44250
0.44454
0.44690
0.44963
0.45274
0.45619
0.45995
0.46392
0.46806
0.47248
0.47718
0.48216
0.48742
0.49295
0.49874
0.50478
0.51105
0.51752
0.52418
0.53100
0.53795
0.54499
0.55208
0.55920
0.56628
0.57330
0.58019
0.58695
0.59354
0.59989
0.60594
0.61163
0.61690
0.62170
0.62599
0.62974
0.63290
0.63545
0.63737
0.63865
0.63926
0.63921
0.63849
0.63711
0.63507
0.63240
0.62910
0.62521
0.62075
0.61577
0.61030
0.60439
0.59808
0.59140
0.58436
0.57703
0.56947
0.56174
0.55390
0.54598
0.53805
0.53013
0.52228
0.51453
0.50691
0.49946
0.49221
0.48516
0.47836
0.47182
0.46555
0.45956
0.45386
0.44846
0.44336
0.43856
0.43405
0.42983
0.42592
0.42230
0.41896
0.41589
0.41307
0.41048
0.40811
0.40595
0.40398
0.40218
0.40055
0.39907
0.39774
0.39653
0.39544
0.39447
0.39360
0.39282
0.39212
0.39150
0.39095
0.39047
0.39004
0.38966
0.38933
0.38905
0.38880
0.38859
0.38841
0.38827
0.38815
0.38807
0.38800
0.38795
0.38793
0.38797
0.38807
0.38826
0.38855
0.38897
0.38953
0.39026
0.39117
0.39229
0.39364
0.39524
0.39713
0.39932
0.40183
0.40471
0.40796
0.41163
0.41573
0.42030
0.42536
0.43104
0.43737
0.44421
0.45142
0.45887
0.46643
0.47398
0.48142
0.48863
0.49552
0.50199
0.50796
0.51334
0.51806
0.52207
0.52528
0.52766
0.52915
0.52972
0.52933
0.52794
0.52555
0.52213
0.51770
0.51240
0.50639
0.49983
0.49287
0.48564
0.47827
0.47087
0.46353
0.45634
0.44938
0.44271
0.43638
0.43043
0.42489
0.41978
0.41511
0.41085
0.40702
0.40366
0.40045
0.39700
0.39300
0.38815
0.38225
0.37511
0.36661
0.35666
0.34524
0.33240
0.31990
0.30997
0.30465
0.30577
0.31499
